LocalAuth,GeoCode,HEV,Cars,HEVp1000,CompCars,CCp1000,HEVln,SecNei,FirstNei,LondonB,LondonPlus,NonLPlus,AreaCat,PropDriveLCC1k,DistLCC,NoCar,OneCar,TwoCar,ThreePlus,WorkHome,Underground,Train,Bus,Taxi,Motorcycle,CarDriver,CarPasseng,Bicycle,Foot,Private,Public,Active,Dist.to.work.km,PopD,OwnedOut,OwnedMort,RentPriv,RentSoc,Detached,Semi,Terrace,Flat,Mean House Size,AgeMean,Prop.16.to.24,Prop.25.to.29,Prop.30.to.44,Prop.45.to.59,Prop.60.to.74,Prop.75.and.over,DepChild,NoQual,Level1,Level2,Level3,Level4,PartTime,FullTime,SelfEmp,Unempl,Retired,Student,HomeFam,Disabled,MeanY1k,MedianY1k,MeanAgeln,A30to44ln,Level4ln,PartTimeln,MeanY1kln,OneCarln,DriveWorkln,PopDln,MeanHSizeln,DepChildln,CCars1kln,PropDriveLCC1kln,DistLCCln
Forest Heath,E07000201,71,34096,2.082355702,1616,47.39558893,0.733499802,0,0,0,0,1,4,0.573758116,102869.7554,15.76686633,45.53909206,30.39092055,8.303121059,4.54977806,0.082435003,0.802155992,1.819911224,0.383639822,0.745085606,71.11287254,5.846544071,3.665187064,10.45973367,78.08814204,2.704502219,14.12492073,16.8,1.6,27.21863178,28.63729508,24.41283102,14.7343947,36.23988093,28.5512034,21.4397212,12.8725451,2.292047604,38.8,11.7309366,9.2187186,20.9530026,17.3595769,14.4691036,7.7508871,40.63729123,25.68605702,13.55065319,14.15865582,10.27647687,19.15413688,12.95030985,47.53138265,9.245681338,3.205230064,12.26477198,4.984904547,4.707965405,2.57417202,26.4,20.4,3.658420247,3.042281958,2.952518717,2.561119715,3.27336401,3.818571123,4.264268369,0.470003629,0.829445568,3.704686148,3.858529164,-0.555547372,11.54121896
Ipswich,E07000202,108,60701,1.779212863,3001,49.43905372,0.576171055,0,0,0,0,1,4,0.700054604,105337.6509,27.76013124,45.57227128,21.38643583,5.281161646,3.384291147,0.090105225,2.477130072,7.738358863,0.361948105,1.10569801,56.06683059,6.916721392,4.686998885,16.69084745,64.4511981,10.30559416,21.37784634,13.3,33.8,25.69548675,30.96792209,19.9326329,21.59063144,13.45677139,37.85433635,24.18003069,24.62858974,2.289800691,38,12.4767588,8.1546512,21.3758772,18.2915492,12.5487315,7.6688358,44.48490325,25.81381057,15.87954859,16.26596894,11.42407538,20.62646654,16.5395659,41.18064775,7.314211615,5.363961016,11.6078504,6.951948707,4.797925222,4.166023444,24.2,19.3,3.63758616,3.062263053,3.026575035,2.805755444,3.186352633,3.819299446,4.026544383,3.520460802,0.828464779,3.795149879,3.900740673,-0.356596941,11.56492619
Mid Suffolk,E07000203,130,63958,2.032583883,2322,36.30507521,0.709307833,0,0,0,0,1,4,0.770644377,115312.6064,11.30104699,38.99171339,35.86810897,13.83913065,8.571134445,0.125591929,2.921556516,1.480337657,0.144121886,0.78649372,69.9485279,4.257772287,2.86802553,8.377599341,75.13691579,4.527486102,11.24562487,20,1.1,39.38867662,35.69195653,11.20180618,11.27375577,47.49272389,32.62560237,13.72441433,5.527458371,2.362576291,42.4,9.1852664,4.7399489,18.1968552,21.5215391,18.7974899,9.1325428,37.7334451,22.3313521,13.89357091,16.82867173,12.44503023,26.44125363,15.66509212,38.54979807,12.99501948,2.553051817,17.40042527,5.361551525,3.968718337,2.237666434,30,23.1,3.747148362,2.901248788,3.274925428,2.751434805,3.401197382,3.663349146,4.247759656,0.09531018,0.859752673,3.630546839,3.591957544,-0.260528261,11.65540204
St. Edmundsbury,E07000204,162,63430,2.553996532,2741,43.2129907,0.9376594,0,0,0,0,1,4,0.994538467,95835.21828,15.91415222,43.27976944,31.21042749,9.595650845,5.661880566,0.154028646,1.102986739,2.494555884,0.515199263,0.708177682,66.10661615,5.78581166,3.080572916,13.88913478,73.11580476,3.751571269,16.9697077,17.1,1.7,33.70376839,33.16230732,14.84214663,15.98401817,34.75890452,26.7570377,26.71885275,11.34092789,2.356338151,41,10.511855,6.4959282,19.6166042,19.3949986,16.9195013,8.7516215,39.75569636,22.36031009,14.62236582,17.2204272,11.98460571,24.56689788,15.33692323,42.45257386,9.842159866,3.041942496,15.37768007,5.709663077,3.409989132,2.551625333,29.5,21.1,3.713572067,2.976376361,3.201399922,2.730263204,3.384390263,3.767685307,4.191268835,0.530628251,0.857108783,3.682753135,3.766141161,-0.005476502,11.47038552
Suffolk Coastal,E07000205,266,77473,3.433454236,2848,36.76119422,1.23356682,0,0,0,0,1,4,0.754024194,126306.5549,13.95496471,42.92355951,32.13152097,10.98995482,7.987023019,0.209416894,2.15596409,2.411727346,0.233448341,1.112312683,66.77137511,4.279314074,4.655234564,9.595413427,72.39645021,4.77710833,14.25064799,17.2,1.4,42.52212555,30.65648456,13.56846783,11.32603906,43.56591805,29.11366364,16.94668267,9.677695868,2.27349789,44.2,8.8859032,4.0161547,16.9423482,21.3857021,19.7686206,11.3847367,36.81682323,21.08573158,13.46080605,16.67757151,11.31043642,28.98213885,15.90481586,36.23116147,11.84929178,2.712747875,19.44589235,5.62266289,3.878753541,2.63796034,31,21.4,3.788724789,2.829816298,3.366679739,2.766621948,3.433987204,3.759420848,4.201274472,0.336472237,0.821319566,3.605954894,3.604442784,-0.282330824,11.74646721
Waveney,E07000206,126,61095,2.062361895,2483,40.6416237,0.723851877,0,0,0,0,1,4,0.336700337,153048.1934,21.89729379,46.36519073,24.29495116,7.442564314,5.132063195,0.124031638,1.114251439,2.677863403,0.512392997,1.152884244,64.52085155,5.441125638,6.197515301,11.44547691,71.62725443,3.91614648,17.64299221,16.6,3.1,40.29440088,29.06078651,14.8929898,14.04791384,33.79156127,27.37820301,28.16268925,10.23314638,2.230293025,43.9,9.8391379,4.9577455,17.0501675,19.297378,19.8960557,11.7063182,36.87200784,29.82835093,14.20797114,16.24217513,11.66836184,17.88002391,16.44295712,32.70759798,9.124662604,4.548285843,20.26210047,5.592535144,4.577598104,4.57637676,24,17.6,3.78191432,2.836160028,2.883684107,2.799897247,3.17805383,3.836548978,4.166988451,1.131402111,0.802132978,3.607452668,3.704792756,-1.088561952,11.93850814
Elmbridge,E07000207,722,79501,9.081646772,7055,88.74102213,2.206255539,0,1,0,1,0,2,7.967773466,27209.6691,11.76637315,42.36234458,34.28063943,11.59064283,9.712652557,1.033523868,20.75081106,2.131932643,0.299706473,1.175652711,52.16591998,2.627838715,3.185539935,6.198053453,56.26911788,23.91626757,9.383593388,15.2,13.8,34.23717924,38.81372586,15.12792411,9.859793659,33.76397337,25.56028063,16.84161418,23.81798281,2.446317222,39.8,8.1803247,4.6120344,22.6223496,20.9894938,13.9125119,8.3881566,46.84193737,13.23042571,10.14610941,13.90223776,11.06742391,43.85224018,11.8552164,41.79968922,14.74023928,2.669868626,12.21272018,6.801264846,6.359003336,1.777739142,62.1,30.7,3.683866912,3.118938338,3.780825805,2.472767973,4.128745989,3.746259868,3.954429408,2.624668592,0.894583719,3.846778899,4.485722264,2.075405089,10.21132767
Epsom and Ewell,E07000208,200,41699,4.796278088,1139,27.31480371,1.567840219,0,1,0,1,0,2,5.546631864,22762.79504,14.40370669,44.42318023,31.56728445,9.605828633,6.012366794,1.484015261,20.31574793,3.867912117,0.563083805,1.320878832,52.14050783,2.939086962,2.544402052,8.219971056,56.96355743,25.66767531,10.76437311,13.1,22,36.82849852,40.16250336,13.30244427,8.024442654,27.02862008,35.28063396,14.0284236,23.74091296,2.484790492,40,10.5390003,5.2621768,21.1871854,20.3070491,14.8331602,8.2567708,44.09767442,15.83376124,12.24925875,15.7426579,12.05545709,35.97753888,13.66254384,41.89772937,11.72604763,2.732139561,13.43917297,8.676389145,4.188665313,2.080487355,36.6,25.5,3.688879454,3.053396537,3.582894824,2.614658062,3.60004824,3.79376141,3.953942148,3.091042453,0.910188347,3.786407047,3.307428816,1.713190872,10.03288269
Guildford,E07000209,461,80940,5.695576971,3704,45.76229306,1.739689904,1,0,0,1,0,3,2.892096295,44115.303,13.86804513,39.9607211,33.9410446,12.23018917,7.754816412,0.324188458,11.33088645,3.416118022,0.217077734,0.769769069,57.34993788,3.664614901,2.57351366,11.99068851,62.00139958,15.07119293,14.56420217,16.3,5.1,33.7279751,35.099031,15.78937617,12.79899209,33.7339515,32.43223966,13.89621969,19.39372325,2.425119967,39,13.6649585,6.7559391,20.9625099,19.3128886,13.6963035,7.679523,41.71874581,14.20476245,10.67599854,13.54839283,14.21542069,39.52073471,12.18178611,41.09785016,11.29402081,2.694651851,11.32341701,13.40466812,4.426088149,1.892135536,45.6,28.3,3.663561646,3.042735599,3.676825464,2.499941894,3.819907717,3.687896999,4.04917176,1.62924054,0.885880994,3.730950568,3.823460456,1.061981601,10.69456201
Mole Valley,E07000210,303,56112,5.399914457,1351,24.07684631,1.686383112,1,0,0,1,0,3,4.165723342,37311.2073,12.31718209,38.97231216,34.90566038,13.80484537,9.730800057,0.360661921,12.93196926,1.447362218,0.233369478,0.874546226,58.71010325,3.469897695,1.876384895,9.714299184,63.28791665,14.7399934,11.59068408,15.4,3.3,39.10628559,34.47303785,11.91805292,12.20553757,38.03521679,27.92729437,12.31776257,19.71815747,2.343586022,42.7,8.7379209,4.3959004,18.8591508,21.858858,17.3376281,10.3098097,40.12894442,15.96866916,11.68295487,16.09370509,11.34808853,37.93618856,13.8504064,39.17206884,14.7142058,2.515712922,15.66191714,6.245681003,4.371647636,2.10108921,43.5,26.8,3.75419892,2.93699825,3.6359055,2.628314575,3.772760938,3.662851449,4.072611829,1.193922468,0.851682244,3.69209788,3.181250645,1.426889932,10.52704902
Reigate and Banstead,E07000211,1422,81599,17.42668415,5014,61.44683146,2.858002603,0,1,0,1,0,2,3.632026161,29869.15292,13.8029338,41.47014777,33.262364,11.46455443,6.725532034,0.53063058,15.0345331,2.907237913,0.489920827,0.867538885,58.51114605,3.651243753,1.715424785,9.02352743,63.51984952,18.47240159,10.73895222,15.1,10.7,33.18658319,39.86251195,12.93506306,11.917435,28.34031515,29.52517834,16.64943123,25.00657284,2.423109539,39.9,9.4264882,5.9106903,22.12573,20.2336127,14.2539993,8.3810353,43.48674046,16.58433055,13.17407993,16.56807406,12.00632197,33.95981034,13.54098394,43.98273724,12.28459359,2.916116282,12.38038579,6.04902544,4.390307846,2.318171276,40.7,26.5,3.686376324,3.096741185,3.525177777,2.605720934,3.706228092,3.724973838,4.069217267,2.370243741,0.885051649,3.772456075,4.118172272,1.289790664,10.30458155
Runnymede,E07000212,259,48063,5.388760585,1877,39.05290972,1.684315411,1,0,0,1,0,3,4.531016442,33958.06924,14.70624198,40.69511524,32.74133399,11.8573088,6.090871073,0.484612925,8.479496199,1.862192812,0.263216157,1.079924233,64.47073873,3.820324223,2.917517404,9.852156159,69.63420334,10.82630194,12.76967356,13.4,10.3,33.09592224,36.38809073,15.2044996,12.86910803,27.43094084,32.26362203,15.66022309,21.50908135,2.362597053,39.7,14.3932431,5.6042728,20.8148056,19.513104,13.9423674,8.5206807,41.61982862,18.26774489,12.73761121,14.42695753,15.14560485,29.92363435,12.07666449,41.33594233,10.67683508,2.726071614,11.85924774,13.94979345,3.936915692,1.89821551,38.4,26.1,3.681351188,3.035664541,3.398648615,2.491275036,3.64805746,3.706108067,4.166211458,2.332143895,0.85976146,3.728576703,3.664917386,1.510946294,10.43288178
Spelthorne,E07000213,264,56179,4.69926485,3593,63.9562826,1.547406082,0,1,0,1,0,2,4.548297231,27929.80406,14.83346831,42.87811298,31.63342782,10.65499089,4.770638544,1.3097825,8.018181456,5.167361097,0.241223261,1.429397341,65.89980264,3.668188433,2.665417356,6.295727757,71.23861168,14.49532505,8.961145113,11.9,21.3,33.92134035,38.64142539,12.66450699,12.42913545,19.72020447,34.78367207,20.78411231,24.19350894,2.399271108,40.4,9.8569008,6.2135191,21.6531727,20.6437373,14.7680914,8.549342,41.95285952,20.42157026,16.06628334,16.08933397,11.37420123,25.94731652,13.27164025,46.44859546,10.02774758,3.256765261,13.28594313,5.699696779,3.896103896,2.268436409,31.7,23.9,3.698829785,3.075151989,3.256068195,2.585629447,3.456316681,3.758361509,4.188135447,3.058707073,0.875164986,3.736546596,4.158199766,1.514752928,10.23744964
Surrey Heath,E07000214,299,56325,5.308477585,2162,38.38437639,1.669305087,0,0,0,0,1,4,4.402756508,44494.27128,9.971382579,34.46312526,39.93024504,15.63524712,7.678793809,0.222380359,6.053193382,1.910247287,0.157890055,0.73607899,69.65397616,3.727094823,1.743462017,7.267390144,74.27504003,8.185821028,9.010852161,16.2,9.1,34.78209026,42.03481786,12.14153699,9.208251356,45.26530965,24.81213831,13.00780238,16.36484035,2.516455017,40.2,9.5677006,5.3178399,21.2504643,21.4536126,15.0387723,7.8206259,42.2844116,14.98802343,13.50033188,16.29390205,12.23341318,34.46798072,13.58587069,44.18604651,11.755774,2.766722608,13.49156877,6.345400783,4.358666986,1.692639655,39.1,27.7,3.693866996,3.056378745,3.540030798,2.609030333,3.666122467,3.539889919,4.243539786,2.208274414,0.922851172,3.744418498,3.647650512,1.482230824,10.70311572
Tandridge,E07000215,276,52301,5.277145752,1798,34.37792776,1.663385374,0,1,0,1,0,2,3.616222649,32149.83452,11.79893228,39.6976786,34.78495591,13.71843321,8.564322101,0.483103341,18.07810968,2.365293091,0.315691292,0.865759453,57.58974482,3.223877741,0.880109057,6.966732834,61.99507331,20.92650611,7.846841891,17.4,3.3,36.21258473,39.67368484,10.99514126,10.82718493,36.47963592,27.95379918,13.90633101,20.83645371,2.425739308,41.3,9.5146871,4.7049326,19.5848093,21.564375,16.2678619,8.9941926,41.93079384,17.13487343,13.35285855,17.48453423,12.2620364,32.96823167,13.53415073,40.71009301,14.24558925,2.76670535,14.11103823,6.569453555,4.295541316,2.199909178,44.6,27.5,3.7208625,2.97475423,3.495544421,2.605216175,3.797733859,3.681292712,4.053344511,1.193922468,0.886136347,3.736020493,3.537414724,1.285430014,10.37816258
Waverley,E07000216,384,77830,4.933830143,2415,31.02916613,1.596115592,0,0,0,0,1,4,2.919755389,55331.40592,11.90137987,38.06209416,36.31087662,13.72564935,10.1912873,0.292338369,11.24742303,1.691506979,0.14870391,0.708033391,60.47855622,3.785190442,1.54787252,9.238230423,65.12048396,13.23126838,10.78610294,20.2,3.5,37.68668831,35.96387987,11.31696429,12.31331169,41.12135028,26.99582889,14.57173344,16.89591619,2.377272727,41.5,9.3113546,4.3167835,19.7948541,20.5532524,16.4486888,9.7563584,41.23539711,15.17265434,10.31617391,15.1182831,12.24686596,40.13726174,13.62930259,38.56009905,14.52281673,2.415408155,14.31958606,8.019435393,4.949951528,2.055666515,47.3,28.6,3.725693427,2.98542201,3.692305123,2.612222077,3.856510295,3.639218883,4.10228886,1.252762968,0.865953918,3.719297041,3.434927605,1.071499842,10.92109595
Woking,E07000217,359,56523,6.351396777,1440,25.47635476,1.848674754,1,0,0,1,0,3,3.885147636,39481.67589,15.1620341,41.2369828,32.98705247,10.61393063,6.622387565,0.397343254,15.9015212,2.325626692,0.364231316,0.767417853,57.78812255,3.755283302,2.664537115,8.895424709,62.67505502,18.62449115,11.55996182,16.2,15.6,31.61882079,38.89325259,15.67385411,11.91881825,31.26291449,24.28416806,19.4873561,24.73679032,2.487470545,38.7,9.2007903,6.8670739,23.7837456,19.5114821,12.9387689,7.5233372,44.39032998,15.20742565,11.9605986,14.29689967,11.29001705,38.35827493,12.5163827,45.08519004,11.52087226,3.224951898,11.49159254,6.583753939,5.51295279,2.267086807,39.7,26.1,3.6558396,3.169002389,3.646970278,2.527038402,3.681351188,3.719335494,4.056783262,2.747270914,0.911266349,3.793021652,3.237750758,1.357160985,10.58359194
North Warwickshire,E07000218,69,37554,1.83735421,2376,63.26889279,0.608326607,0,0,0,0,1,4,0.542970046,155897.5619,15.50054238,40.14411901,32.55075159,11.80458701,5.429010173,0.06398362,1.676370849,2.879262909,0.41269435,0.79339689,73.89468296,6.02085866,1.164501888,7.217352358,81.12163286,4.619617378,8.381854246,15.4,2.2,34.89462266,37.49806292,11.28544863,14.40802727,28.26915252,39.1262531,23.46021529,8.615395997,2.380598171,41.7,9.8945399,5.2907408,19.4665721,22.0579224,17.7411552,7.8675783,38.41000211,27.9202335,15.2794374,16.75057298,11.90816666,19.77707693,14.58089669,41.11327702,10.17110678,3.599740091,16.53887806,5.659519168,3.341996968,3.534762833,27.6,21.4,3.730501129,2.968698743,2.984523536,2.679712226,3.317815773,3.692475954,4.302640876,0.78845736,0.867351789,3.648317897,4.147393783,-0.610701124,11.95695442
Nuneaton and Bedworth,E07000219,135,64905,2.079963023,2542,39.16493336,0.732350116,0,0,0,0,1,4,0.398938211,145136.3986,22.41088198,42.60021627,27.03610252,7.952799226,3.242255627,0.056473715,1.292251474,4.45145752,0.368740138,0.885308529,70.47753509,7.358192841,2.13271323,9.298231044,79.0897766,5.800182709,11.43094427,13.4,15.9,33.28527252,38.07933828,12.67856804,14.4808484,23.56416268,37.47853859,26.13399302,12.57038418,2.359886931,39.7,10.931562,6.3639702,20.284706,20.1386006,15.8049372,7.3084661,42.51843905,28.03524159,15.63450674,16.35751254,11.61550314,18.56998933,14.75513085,41.72874362,6.815072212,4.737756543,15.60647193,6.296014768,3.92659355,4.406558801,23.6,19.4,3.681351188,3.009867203,2.921546801,2.691590877,3.161246712,3.75185933,4.255294008,2.766319109,0.858613707,3.749937842,3.667781789,-0.918948734,11.88542926
Rugby,E07000220,127,56471,2.248941935,2035,36.03619557,0.810459854,0,0,0,0,1,4,1.010157697,128762.8068,17.51641791,42.50029851,30.86567164,9.11761194,5.484797465,0.071308309,2.547291275,2.279885114,0.350599188,0.794295335,67.86966426,6.645538279,3.080122809,10.37535902,75.66009706,4.898484698,13.45548183,15.7,2.9,32.88835821,36.57074627,14.09671642,14.31164179,28.2899611,33.49694388,24.88192258,13.07881089,2.343928358,40,10.0284786,6.3172621,20.8713465,20.0329753,15.4544092,7.924057,42.12562354,19.5540904,13.26946672,15.98235199,11.71783019,28.17608348,13.87594662,44.55118954,8.943223519,3.591308292,14.73769568,6.407454748,3.514341868,2.842260064,29.3,22.6,3.688879454,3.038377237,3.338473515,2.630156882,3.377587516,3.7495111,4.217589164,1.064710737,0.851828307,3.740656191,3.584523866,0.010106454,11.76572728
Stratford-on-Avon,E07000221,301,81143,3.709500511,5207,64.17066167,1.310897235,0,0,0,0,1,4,1.707428897,128749.4312,12.75227238,38.2067478,35.331613,13.70936682,9.971200527,0.179379577,1.844811981,1.782275981,0.177733893,0.607257467,67.84662223,4.545379742,2.160783346,10.36451905,73.17699333,3.806467539,12.5253024,18.8,1.2,39.12147589,32.71645355,12.70220305,12.92751502,36.81750972,30.28057173,19.38080721,11.72851901,2.287840857,43.8,8.7488069,4.4669461,18.0080508,21.9952691,19.5933104,10.2203594,37.0579722,19.33687851,11.96597429,15.61244277,11.70708303,33.38197957,14.42070947,38.54755608,14.10724056,2.455316433,17.27498632,5.975287252,3.483494437,2.312830567,34.5,23,3.779633817,2.890818925,3.508016221,2.668665331,3.540959324,3.643012144,4.217249602,0.182321557,0.827608515,3.612483503,4.161546123,0.53498867,11.7656234
Warwick,E07000222,205,79020,2.594279929,3378,42.74867122,0.953308994,0,0,0,0,1,4,2.428078408,135529.8528,18.48702261,41.04705261,31.37919869,9.086726086,6.772210091,0.110619469,3.348753017,3.676301575,0.212619239,0.583266291,64.74543156,4.838524308,3.200781519,12.00724055,70.3798414,7.135674061,15.20802207,15.7,4.9,32.64711396,34.00535115,17.91611991,13.40513642,24.40630844,30.96132524,21.5946514,23.18665497,2.291620512,39.7,13.2410206,6.7716204,20.9628909,19.1858945,14.5821225,8.1134488,40.81697027,16.38828244,10.11740362,12.7372842,14.37251756,38.43543678,13.07893432,41.85531137,9.76448976,3.030627023,12.94577335,12.50935529,2.92662539,2.552413907,33,24.6,3.681351188,3.042753775,3.648979867,2.571002869,3.496507561,3.714719033,4.170463143,1.589235205,0.829259214,3.709097933,3.755338112,0.887100166,11.81694721
Adur,E07000223,69,32921,2.095926612,1230,37.36217004,0.739995753,0,0,0,0,1,4,0.740645327,75899.3558,20.59205401,46.5778833,25.65938346,7.17067923,5.30726257,0.102193759,7.569151111,5.613843848,0.347458782,1.246763864,61.72843712,5.262978607,3.79820139,8.420765772,68.58563837,13.28518872,12.21896716,15.2,14.6,37.80465185,35.95355566,11.42189413,13.06896168,18.33074169,37.60532311,21.23458576,22.01207826,2.240419928,43,9.3802099,5.1175182,19.355366,19.8293616,18.0052957,10.9819882,38.38791768,25.57583187,15.9413986,16.45742304,11.18052947,21.98936317,16.0373917,37.49430005,11.40674875,3.34245326,16.81486548,5.827633379,3.905608755,3.632010944,24.6,20.3,3.761200116,2.962969694,3.090558844,2.774922977,3.202746443,3.841125821,4.122744718,2.681021529,0.806663316,3.647742766,3.620658696,-0.300233409,11.23716348
Arun,E07000224,283,84886,3.33388309,2441,28.75621422,1.204137718,0,0,0,0,1,4,0.670643958,81953.35825,19.52448056,45.18184271,26.98407939,8.309597338,6.128137835,0.139376955,4.597956793,2.440579452,0.354373323,0.901502009,64.67832095,6.22599825,3.702385718,10.15375947,72.16019453,7.1779132,13.85614519,16.7,6.8,42.84622073,30.99121518,15.30746859,8.823793962,33.80681009,23.19846132,19.62245334,22.30659638,2.184091386,45.5,9.2229698,4.8917187,17.0053104,19.3602108,20.4617504,13.4385158,35.0874795,24.85970641,14.16489648,16.77102819,11.5801655,22.77353286,14.83346061,35.45455403,11.16610572,3.335501692,20.42499835,5.792346636,3.678668062,3.517455289,26.1,19.4,3.817712326,2.833525672,3.125599022,2.696885481,3.261935314,3.810695296,4.169426075,1.916922612,0.7811999,3.557844357,3.358853891,-0.399516897,11.31390556
